entityid,shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
bccde8c9-3cb4-4514-b44c-ac362ddacaa1,18890,50.43707,-104.63114,32,3.9801
bccfbda9-dbfa-4e18-997e-082fc6f1ae0c,18839,50.497517,-104.604934,224,2.6432
bccff1eb-105f-4590-94cc-4d3b45f55190,18825,50.488381,-104.685675,494,17.6684
bcd7e9ab-e0bf-4110-bd36-6ae3a3a1941b,18910,50.462949,-104.572284,2,0.294
bcdf16c0-c034-420c-bd3b-d1ef4a380002,18940,50.459483,-104.536266,220,5.4172
bce1dc01-50ce-4bd9-91c6-f3b36773ba04,18839,50.496548,-104.61312,309,3.2626
bce331be-4280-457a-ae06-aea4292a0253,18824,50.491045,-104.643848,127,2.2618
bce8b919-60b3-420b-ba89-8a4e8d3621ae,18852,50.447168,-104.60059,421,13.3115
bce8dcd5-6686-4222-8eea-01b55d675ad1,18807,50.455095,-104.618103,62,7.6902
bce934fc-3dec-4438-9ad4-0fa42cc7360b,18901,50.443583,-104.547517,403,7.1405
bcea15c5-be91-4317-afaa-16a068b217f1,18818,50.487932,-104.637872,82,1.2773
bceb871b-99cd-4855-ae3c-70b06bea75ef,18860,50.445506,-104.634025,46,2.6165
bcebca6f-b5cc-417d-8ce0-bfbbfc14108e,18924,50.447169,-104.606421,250,9.599
bcedea7b-f231-4578-9b64-213f1bdcc195,18866,50.449241,-104.539498,678,22.4492
bcf06efa-f4e1-4bc2-a921-522e2b8dcae1,18836,50.491209,-104.644369,595,16.973
bcf0ad0f-dc91-41bd-94ab-e2b7ae8033c8,18922,50.408973,-104.58684,188,2.8168
bcf0d203-d321-420f-b208-91c9ae19d5c3,18938,50.401798,-104.62263,109,2.4187
bcf2de4e-434d-43f7-97f4-2a43619e9089,18932,50.488105,-104.658355,432,16.7833
bcf31ade-b520-4e5a-b301-fd16537fa48b,18930,50.488165,-104.63835,49,1.2321
bcf6306f-ad7c-4a64-a50e-be029c3dc1ba,18894,50.429184,-104.537687,191,12.3871
bcf7b61d-1f72-459b-b33a-15bf2aee1dcb,18828,50.487778,-104.681659,168,9.2807
bcf947c6-1161-4822-b5b0-f47a9bf4a138,18833,50.445518,-104.618082,301,9.1454
bcfbb377-9482-4c8c-892a-e47d346b7ebb,18827,50.426709,-104.600896,147,4.5897
bcfcec1d-aa2d-4d90-b733-b9016b2bc155,18927,50.496839,-104.612632,298,4.2468
bcfedca8-0134-4c6d-8dc0-416d72919542,18947,50.491523,-104.682238,174,4.2211
bd003bac-7545-4c7b-afcf-d39c6f9e68a9,18866,50.433305,-104.618068,350,7.597
bd01c60b-18da-462e-ad1e-0c3068775970,18879,50.43699,-104.537845,46,1.3796
bd04a55f-935b-46f1-94dc-ca1b0fd2ab4a,18913,50.443964,-104.607912,99,11.0539
bd04cba2-d6c9-4912-8c11-2b71258d6430,18830,50.491385,-104.686958,177,1.9433
bd05aaca-b608-4f65-b666-920386aafe42,18847,50.443578,-104.547305,156,17.5833
bd06b0c1-9516-4f79-9050-8270047752c0,18927,50.492385,-104.602735,48,2.1524
bd072a98-4369-4033-bd37-95c9d1d4acd8,18823,50.488494,-104.62502,15,0.3941
bd080c3d-5631-4c01-a939-44c01f0f1b6c,18840,50.49704,-104.607618,250,2.8454
bd0921a0-314e-404e-a7fc-8e711c3a3b0e,18839,50.493373,-104.615344,429,3.6671
bd0e5d4d-69b9-424f-8675-e758ff186289,18824,50.428444,-104.601838,538,13.3283
bd112394-23d9-40b2-870f-bb50b64f0678,18901,50.434725,-104.545564,120,1.398
bd150b29-1809-4038-83f7-c5d167cee289,18934,50.420997,-104.605913,176,4.7509
bd15f678-514f-4841-a71e-a05ec391a814,18825,50.491983,-104.674987,608,19.0503
bd172685-e7a6-4d17-a4ff-d77d2f610300,18836,50.496074,-104.651978,643,18.1281
bd18fc0f-ecd3-4924-9a03-2fc8524ecebc,18927,50.493631,-104.615111,411,4.6647
bd1b972b-0349-4376-b0f4-7e8699c37643,18830,50.417809,-104.593512,497,19.369
bd1bfd73-29c1-4684-91df-ce267d6605e9,18832,50.491523,-104.682238,147,1.5916
bd1c317f-33a0-44c0-8ead-155fd9c17d17,18825,50.491554,-104.682136,540,18.5158
bd1cdf78-ee74-42ab-8805-1ed2d50aaec9,18932,50.443903,-104.536148,45,0.5451
bd1f69b8-62e2-4c99-9f65-1dd053bc88bb,18889,50.462933,-104.659674,181,4.9957
bd21df34-57bd-4b75-99f0-34724332a292,18928,50.460269,-104.682344,9,1.0227
bd21e511-db1a-4ead-b075-be413b9b40af,18923,50.407969,-104.589505,79,1.3007
bd22e1ae-49ab-421a-bf20-7fa0ff012b68,18835,50.494469,-104.652427,632,18.2645
bd24a747-ecf7-4b7b-a113-434c1834364d,18839,50.48071,-104.613696,506,6.2924
bd2741df-c04b-489f-8a4c-c92d677a171a,18858,50.460581,-104.557995,378,8.7788
bd292c86-ff1a-4be5-9630-d8ebce786da0,18835,50.476844,-104.649144,376,14.8475
bd29ccc7-79ef-4bac-bb7e-05abb13f29c7,18887,50.433204,-104.572322,35,2.1442
bd29e505-96f9-4f45-a93e-e23f53ff8926,18930,50.488213,-104.638399,44,1.2251
bd2bd955-bd8c-4e6d-9838-b7ee3488e4ee,18819,50.494974,-104.639156,380,10.6728
bd2eb70c-8a07-4851-bb6f-e924ffce3439,18871,50.449348,-104.539404,233,7.382
bd304254-70c5-4c9b-af35-ccaef291656b,18835,50.486211,-104.643925,452,16.6983
bd305f96-49a8-41a2-be24-d1dfa47f7df5,18936,50.422742,-104.625163,395,15.0497
bd38230e-982e-4209-a41a-70b4ee6ff5f9,18932,50.449887,-104.54916,157,2.3981
bd3a2ccf-9d95-44d3-b645-efcc51f6443d,18810,50.493606,-104.615146,414,4.6681
bd3b86b2-3c3c-431e-9233-9742a0b2f215,18839,50.497363,-104.605562,231,2.6921
bd3c71f8-6321-4941-83db-a7fcb597546e,18818,50.496637,-104.641142,3,0.116
bd3e3bda-4ac5-4326-8b9e-c9a81ef94c3b,18900,50.433233,-104.541006,115,1.0296
bd462590-2dfc-44d3-bac5-75548978832f,18847,50.447173,-104.583784,93,12.3994
bd4b0fe7-9d6b-4319-9b59-47581c7bdb8c,18909,50.418691,-104.640911,70,3.8693
bd4bce68-a9bc-4a15-b64d-e79417b34286,18834,50.419815,-104.583827,173,3.1072
bd526551-dabb-48f6-b815-9153304c4dfa,18835,50.485775,-104.646222,397,16.5102
bd56f98f-fb4c-40fa-8dda-3978aa2885dc,18930,50.493449,-104.641138,6,0.464
bd57533c-69cb-4cf2-8949-057d6baf933d,18939,50.428657,-104.535328,248,9.5422
bd5804b5-f3d6-4f39-91e8-8205e24da44b,18833,50.421747,-104.603437,222,5.2348
bd587927-c095-4255-b526-4f5d4e772be2,18952,50.426324,-104.63531,67,5.5362
bd59f29a-9541-464d-9904-9f04e273d47a,18915,50.499062,-104.673588,245,1.3275
bd5b3eaf-2e2f-4e5b-8cdd-8df6cc101915,18871,50.464572,-104.530869,65,4.2999
bd5cf981-593e-4bf7-96e8-ba5ee0b44285,18833,50.489618,-104.643738,572,18.6086
bd5e166b-b7f3-4814-a513-af4a74cdbbfd,18824,50.42821,-104.601447,543,13.3667
bd5f06d6-c54f-497b-8998-53335d6080ec,18947,50.48089,-104.666039,294,7.586
bd6260d9-2719-4cf0-ab4f-cbab82c92998,18947,50.491949,-104.681285,135,4.1337
bd63044e-f343-4242-9339-b95628687eeb,18866,50.456344,-104.533045,575,20.378
bd634be7-c4d3-4859-9466-a45ac93261f5,18885,50.433203,-104.576461,283,8.2722
bd64ddb4-b3db-4444-8839-ab1bc08f14b2,18936,50.440765,-104.603474,233,8.8183
bd64fa91-b117-45c6-97cd-8d345c9e45b3,18901,50.444876,-104.53196,261,5.6376
bd6527c3-0f09-4fc3-9263-0265896f8bf0,18847,50.44548,-104.530104,284,19.6373
bd66cac7-a136-438d-b9bd-27ce74c6100b,18900,50.439902,-104.532847,237,4.3166
bd674f92-2b22-4207-b731-dba61099371f,18823,50.489393,-104.623725,73,0.538
bd68c1c0-4d33-44f6-b3df-2c906b928768,18934,50.416749,-104.607674,56,1.593
bd695df7-a8a0-49a0-941d-5aa6bd532d86,18879,50.439027,-104.54096,62,1.701
bd6ad6e0-0135-41f8-8857-0bd9ccd73ea8,18834,50.491023,-104.643825,672,19.154
bd6d50a7-587a-48fc-a1a3-64350ab38dfd,18840,50.494832,-104.614492,324,3.4753
bd6de9e2-f98a-4864-b58e-6c1f73664c78,18889,50.467239,-104.673342,124,3.4096
bd6f9143-4d95-48c0-8aa4-9db294799036,18825,50.487702,-104.676067,456,16.9637
bd6fab68-97a0-42a0-b105-f44d6adae765,18827,50.431791,-104.604572,206,5.2268
bd716bf7-d7c1-4a59-a7c8-2a2da3c5febf,18947,50.4877,-104.680533,242,5.4395
bd726667-4b91-48a0-b5e6-ba10ec99074b,18949,50.401839,-104.622209,358,6.5021
bd72ba22-18dc-4b66-90af-aed1c95db91e,18927,50.496132,-104.597508,128,3.0354
bd79a694-3028-45b0-abbc-5c31a896832b,18940,50.449225,-104.540582,145,3.7774
bd7ab3bf-9a6d-4227-a251-cf2fab2abf11,18935,50.416685,-104.60805,285,16.8172
bd7d7633-182b-4211-98b9-e47f1983f984,18898,50.426864,-104.572285,102,9.8982
bd7e637c-7ce3-40fe-b936-6b74142e893c,18900,50.439249,-104.549825,167,2.5533
bd7f1348-0b27-4990-a8b1-2d0d3fedba2e,18831,50.468868,-104.641993,298,7.7425
bd7f9de7-902e-4719-8012-25e972cda553,18914,50.4488,-104.61514,11,1.281
bd81e32a-4064-44de-b8ba-825776bb6338,18941,50.429009,-104.536031,344,10.7871
bd837eae-bd11-4118-b2e8-2c93bb86c47f,18810,50.491995,-104.601738,94,2.2476
bd87c540-541a-4e28-a892-977f8abe93fd,18932,50.443587,-104.547587,145,1.6043
bd8afcf0-1c6e-496d-8b3a-ed91281214fe,18836,50.420983,-104.606034,185,3.4199
bd8ddaee-827e-4cf2-8997-d4ea17b5aaf4,18900,50.445845,-104.543725,354,6.7511
bd8ebb50-f335-4577-ae05-69aaf24491e8,18839,50.496839,-104.612632,289,3.2137
bd8f1aa8-b7ac-49a7-bc04-abf84374d5df,18921,50.449252,-104.539475,59,2.9502
bd909973-d425-46fe-8dec-ae4785ad7e71,18919,50.46326,-104.599126,63,3.1308
bd939bfe-c0be-4dc1-9b50-8657d1da4fe5,18934,50.418713,-104.593208,84,3.0629
bd93cf2c-3b08-4bc7-a3d7-d595e6a324dc,18823,50.494968,-104.639188,308,2.849
bd94fa44-7fd6-4903-af5c-00198ef9c68a,18841,50.470769,-104.624204,330,8.6861
bd971107-523b-40a0-8ada-8198cb794c53,18932,50.455179,-104.557867,175,4.0181
bd97b9cb-ad5a-4e36-b191-9f010f092a79,18891,50.401944,-104.625622,2,0.165
bd9882a2-cc30-463b-a746-39412b106ada,18949,50.405195,-104.600157,81,3.3891
bd9910c7-5bb8-47b4-82f3-15473c9da694,18843,50.478461,-104.669878,253,9.817
bd9b5237-c2f5-4b7e-b0a8-90d6bf0ebf60,18919,50.463289,-104.599068,65,3.1359
bd9cc435-3701-4ef6-b205-0da38fb8a8e7,18823,50.491398,-104.637962,200,1.7702
bda34987-9e21-4785-be99-625b7d1461b1,18833,50.415601,-104.595269,204,3.9694
bda4c833-5926-4b83-ac66-1f8929a36361,18870,50.408352,-104.60905,318,4.052
bda73913-b480-453f-ba34-b4eef9f8dd95,18852,50.464274,-104.536393,319,5.4485
bda7b710-e9a4-4dbf-9cfa-aa096437f2ad,18866,50.407953,-104.602205,244,3.2374
bda7ebce-e7b2-4550-bb27-3a1fc63ebbba,18852,50.402351,-104.613011,742,23.0062
bdaaaa6a-4110-4761-b959-af11ca8e53c4,18832,50.409731,-104.593545,535,19.7219
bdac95fc-6ec7-4c2b-8d64-4bfdf3f8a49b,18810,50.480692,-104.604788,532,9.0395
bdad13d1-b642-4bc5-9de2-beffbe66a638,18830,50.48806,-104.667374,252,3.7662
bdad391d-1147-4ba1-887b-b203437c84b7,18811,50.478878,-104.5977,18,1.8231
bdae2786-11ce-43e6-a587-06b1e105236b,18901,50.443622,-104.546817,393,7.0889
bdb049fe-585f-4a33-b562-9a1bcfb0287d,18841,50.478805,-104.669685,152,3.6597
bdb09327-6c5d-4006-9555-6631570ca051,18873,50.443719,-104.546421,128,1.5177
bdb09f64-d225-4958-9567-a9e9dde4da21,18931,50.470861,-104.618103,28,3.8891
bdb0a24e-2822-4e66-9887-e10c4ee8c003,18906,50.465646,-104.666531,42,2.0928
bdb13d41-3570-409f-81d7-7a711c810502,18926,50.433621,-104.604918,214,3.5635
bdb1f566-4c5d-47ca-8645-a7b2a428b879,18931,50.49149,-104.637301,243,9.5111
bdb2918b-6ece-472c-9389-4cc93d683f4b,18921,50.424538,-104.542736,309,7.7536
bdb62dc9-520c-4f3b-9cb4-411b2aadba13,18833,50.421724,-104.603567,233,5.2447
bdb8d47a-a444-47be-9a4e-0d7052f932c7,18879,50.445388,-104.530573,6,0.0136
bdba48d6-3baf-4088-a5c3-6a0669587acf,18841,50.474982,-104.672821,64,2.9169
bdbaa4ed-6a2a-4f13-a3d9-c1cdf359cf82,18936,50.435899,-104.630013,315,13.4886
bdbaee35-9dde-484c-b7d0-14f4f40f5fe0,18824,50.496022,-104.657099,15,0.6363
bdbbb4bb-0726-4784-9141-3e6c8714ba9c,18951,50.438666,-104.638003,56,4.5253
bdbcf5d6-d53a-4e27-b439-359a81d56add,18920,50.465277,-104.596253,10,0.852
bdbdbaa2-6502-43ea-bf2c-15b85ff146f7,18888,50.401438,-104.622093,417,21.9712
bdbebde4-4d8d-4ca5-8f61-b1a1b524fc9b,18895,50.422005,-104.548883,153,11.8299
bdbed8db-f120-4479-a125-6a70dda362cd,18894,50.42158,-104.547321,129,11.1768
bdbfe4b8-a2ad-4eb1-a268-8ef5931dfd4c,18825,50.416079,-104.608959,24,1.4691
bdc304f6-824f-4a59-8c19-5b4a3c709216,18924,50.42804,-104.601112,364,11.7932
bdc52fb2-b04a-4821-a529-f0e97c006fb8,18888,50.426306,-104.635602,375,16.7734
bdc7f09f-49f2-41ba-8d15-411e2da406ec,18936,50.445792,-104.543854,97,1.2201
bdca8748-4eff-4249-94d9-5285b3657235,18934,50.416253,-104.6088,33,1.4914
bdcde7df-e406-44ec-ad15-cbc17c3c0ef1,18834,50.414078,-104.595864,105,1.6599
bdcfebcc-ea48-480e-8e36-273be49bb227,18866,50.447759,-104.53878,704,22.8222
bdd516dd-e11b-434c-a7b2-89108af464d4,18948,50.494961,-104.639219,180,3.9652
bdd5f7b5-a830-4f17-89cb-bd7c1029376a,18841,50.475071,-104.675821,33,2.6951
bdd73f6d-1361-4d45-8a92-a504bee9bac2,18830,50.469669,-104.641732,292,7.6534
bdd99560-f79a-479a-8a49-9548c1e2a9d7,18866,50.402586,-104.613217,36,1.3533
bde0e815-34a5-4fe6-8283-13a83bb659fe,18818,50.487975,-104.638019,73,1.2644
bde1843c-7423-40fe-a039-21504168627b,18941,50.455885,-104.540547,146,6.0919
bde53ad7-f394-4d0b-af6c-8e512055e76a,18818,50.488,-104.638081,69,1.2596
bde664b7-e6c8-4edf-99e2-dd5f029291c4,18830,50.495659,-104.669541,22,0.2683
bde6940d-ba0f-478e-8c93-e6c2dab2b689,18913,50.440861,-104.592264,83,9.2136
bde74a42-a0de-48d0-88f1-43d65a9b5d77,18833,50.486189,-104.643958,517,18.2242
bde9f282-e7f8-4000-8f56-d4304d275834,18892,50.436751,-104.631124,145,5.0934
bdec0651-d2ba-40f9-897b-f8838b940f04,18880,50.438291,-104.551195,350,14.3153
bdec12cc-9154-4dbc-b3f1-ac2f57678a18,18931,50.487898,-104.630384,68,7.7913
bdecbcad-09fe-4a46-83cb-ab5daf3e7dba,18834,50.419823,-104.583856,169,3.1042
bdf037ff-be74-4269-af40-5d4bff92b4e9,18888,50.40189,-104.62228,477,22.0297
bdf20415-209a-4efb-b222-5d82871096f5,18823,50.489246,-104.623796,66,0.5209
bdf2bfee-7224-455f-838f-800a27d78bd4,18932,50.493161,-104.671706,650,20.5208
bdf36bdc-648e-43d9-b6c0-36e5ce801f9e,18820,50.491229,-104.63828,221,1.8009
be02fbc2-bd6f-4d13-b0d9-73373f4a8d07,18947,50.488353,-104.685296,218,5.0871
be077a6c-a775-4611-bb1a-7241e086313d,18825,50.470963,-104.64386,393,12.7568
be090700-7179-418c-b9b4-20047559fc41,18825,50.435749,-104.606242,270,5.6876
be09f0c5-e719-4362-8da3-6d21c43c7804,18933,50.445792,-104.543854,365,17.1302
be0a9808-1d7c-48b9-8bd7-9405e44b4a7d,18840,50.496827,-104.61266,290,3.216
be0a9854-7954-4c97-adb2-1d22de4bbd84,18832,50.491984,-104.678117,81,1.2734
be0d7db2-0be0-4196-ae6a-ffb21dfd663e,18890,50.42676,-104.634004,115,6.6522
be0e27c6-9d55-4a69-81da-96df73f9c42f,18840,50.492421,-104.60265,49,1.1266
be0ebc52-a71d-4091-a0c1-8cd7b9a69e27,18915,50.503456,-104.672629,179,0.8227
be0ef96b-eeec-400e-851a-24de1c986ff8,18907,50.404595,-104.621157,15,0.8361
be0f0153-620d-4c36-9e45-e554059e7493,18824,50.43354,-104.604918,522,12.7159
be17cdc6-aeed-4cb3-9bf0-30fa31223466,18936,50.40153,-104.622151,462,22.0609
be1c809c-233c-4987-8c86-75b03535c7a5,18882,50.440878,-104.576716,40,4.4241
be1cdc39-a257-48fd-bebb-2e72553d3472,18842,50.480698,-104.666812,168,4.1438
be1ecd81-d567-4cfa-8ddc-464fa9dbd992,18927,50.472414,-104.606408,552,11.4546
be2016ee-10a4-4eff-a372-1ad8f6762890,18840,50.488544,-104.613117,488,4.2832
be204a89-98c0-498d-b23a-6fdc3af5cf19,18840,50.497042,-104.607541,246,2.8404
be229916-2591-43bf-a588-dcffcde46722,18828,50.491981,-104.681066,275,10.5214
be237668-fa43-47a6-96bd-4f27bae2515e,18907,50.426328,-104.635281,56,5.0572
be2ade0f-f769-42a7-92d4-60ef90597c05,18927,50.495535,-104.597201,117,2.9664
be2bf560-266b-4893-86c4-2cdb7f8f4b5d,18818,50.488327,-104.638484,33,1.2108
be2c3dd5-d7dd-4939-8610-1249dfa0d7fa,18835,50.42422,-104.612862,213,4.5631
be2fdd5b-de19-45c1-81bf-3d905bc4538b,18905,50.436443,-104.630928,153,11.7782
be313582-9e22-49ae-a6dc-e6e21552cce9,18866,50.403425,-104.600563,164,2.4279
be33658e-4171-4e20-88b8-c1d0585a00aa,18895,50.421585,-104.547411,189,11.949
be356e35-a9e6-42a9-aec0-bcbbb5192a2c,18852,50.401811,-104.622567,883,24.9078
be3a7910-76d5-4e56-9010-e049a9a16051,18901,50.428943,-104.535949,2,0.0425
be3be4ce-c2e9-4955-a694-89a6bccd58f3,18909,50.418715,-104.636864,68,3.5763
be3d2f82-3b1e-4f1f-9717-edaed937bcd0,18830,50.40689,-104.5826,703,23.2277
be3f0864-b19d-424f-958b-cac6a567288e,18934,50.450372,-104.609366,235,9.6275
be4270f2-ca58-4de4-8b56-9c68d7c20e96,18915,50.503659,-104.672112,151,0.7761
be435c22-42e7-4d56-b753-7e57323e4504,18947,50.491493,-104.682391,184,4.2331
be4787d7-fd4a-4baa-bad9-04c627e6e184,18820,50.488416,-104.638523,281,2.1155
be4a0e00-5ba1-486e-a290-63e80453206a,18833,50.474005,-104.632223,357,14.97
be4b985c-ad09-43c0-ab0b-7f60ec163deb,18825,50.495706,-104.669227,666,19.8533
be4c69ea-e510-4e2f-9fad-c566db18beb8,18836,50.474141,-104.632535,329,13.1604
be4c86d0-b629-4340-8d74-a01433644eb6,18922,50.428784,-104.535379,359,8.3956
be4e75ac-e0ee-4ce1-894f-7227ce12cbf2,18809,50.450373,-104.612254,50,6.4082
be4fe1e3-1fba-4188-86c3-dbe70a6cd968,18907,50.480843,-104.666431,398,21.5929
be50b8e6-f48f-4235-a0be-60569714b151,18830,50.406324,-104.576856,768,24.2538
be51d21f-4690-4a23-beef-00ba62449a1e,18947,50.495701,-104.669267,42,2.877
be532bfd-7e45-42f0-975b-a85a658f3c24,18870,50.402307,-104.602069,164,2.5274
be533fbc-dc26-42f6-9841-e9bd803048ef,18882,50.443895,-104.546012,128,9.7014
be53a3e8-3f58-47e7-b72a-3b0544a2cd11,18866,50.425039,-104.618093,345,6.695
be550c90-442d-4e55-9541-5c34367e4536,18866,50.401575,-104.61173,62,1.5096
be5586ac-41bb-4e45-9a42-4ea300ae2c62,18947,50.49158,-104.682067,162,4.2056
be580fd5-e56d-4c15-9a2f-3a3a64a55ccf,18900,50.440861,-104.58218,469,12.6959
be5c7296-dbbe-4ac9-b463-dd8757a56f56,18905,50.474705,-104.664196,31,0.6787
be5c8312-8ac9-428c-86e8-359f5ed2f7e6,18834,50.491186,-104.644135,711,19.1881
be5e34be-930b-4a12-af65-16f7d76a3fef,18936,50.445506,-104.625378,257,11.9844
be600c6b-a082-49ad-b5e4-4d18b8329eaa,18938,50.42655,-104.629659,184,5.9634
be621152-d335-48ef-811b-145dca3cf614,18873,50.448816,-104.606407,226,8.6831
be64ff74-67fd-469e-8bb2-3888fe3d942b,18949,50.401516,-104.622136,328,6.4644
be69cd0d-ffab-4dc0-af23-3d5fa0c112a3,18885,50.437704,-104.564637,265,6.3651
be69cd23-5d92-4359-9f76-5915222cb431,18936,50.401949,-104.623269,567,22.1908
be6bccf5-007c-494a-93b1-92230824cbdf,18890,50.442411,-104.6196,21,2.5611
be6bdad2-ac2d-4896-9876-2aea60ca1a45,18907,50.412249,-104.621032,21,1.6716
be6c16ba-f95a-458f-93e2-d968ff826896,18940,50.429274,-104.537626,36,0.2771
be6f518c-f99a-40cc-98c9-3036bf490cff,18852,50.40154,-104.62216,821,24.8375
be6fd384-ef36-4159-a8c2-fc8c5090622f,18922,50.429167,-104.535892,388,8.4746
be734471-4762-48c7-b428-bbd8ba5c15ed,18840,50.49706,-104.607352,236,2.8257
be73c7ba-8c84-4cb8-8814-22e7600a8237,18948,50.494977,-104.639112,190,3.9726
be7547ff-5d4a-427f-a9de-33bedf38560b,18946,50.408018,-104.609138,289,4.0468
be77b86b-4be0-47c7-9ab9-91d0c64cf93d,18932,50.474043,-104.632381,294,13.5596
be78b607-5e47-4ba3-bdf1-96d5a03cb850,18933,50.443594,-104.547024,325,16.7873
be78c360-f9f9-47b5-8c38-1e2d1fc86827,18888,50.440869,-104.621035,249,12.8253
be78f934-eb52-40c6-b2d1-cdac5c1836a2,18900,50.440869,-104.579307,467,12.4879
be7a6fe5-90d5-4e1a-a796-87e18a0b7ed0,18931,50.491461,-104.637725,254,9.542
be7b1f08-98dd-4267-aa74-72bba6254aef,18809,50.480711,-104.607918,6,0.522
be7ff5e2-c77c-4428-88fe-3cc9e8d221f4,18917,50.503486,-104.656172,164,4.786
be81129e-925f-41ab-a262-8d1a8d85da17,18900,50.446114,-104.539525,333,6.4427
be87c9bd-a7be-48fc-8ec6-ad744048c12e,18898,50.42411,-104.543168,227,12.4831
be903ccd-55a9-4d72-86ad-f08d50d9eb47,18832,50.495709,-104.669188,13,0.2414
be9066ff-84ec-4eb7-9c40-7fc35da7904e,18947,50.491983,-104.674895,98,3.6698
be9261f7-bea6-4b98-996e-e199765b32a1,18828,50.461389,-104.631169,23,2.531
be93fae9-c700-4535-8ebf-1b6dd28c4bf0,18889,50.480878,-104.666228,11,0.0655
be971baf-81e9-425e-aaba-3d879e221637,18921,50.417886,-104.579487,426,11.4553
be9885a2-28a6-4645-a115-5d6dc2992cb1,18951,50.401501,-104.622122,203,12.4334
be98cef3-6368-4aa1-9fc8-097447c4a0ad,18825,50.487782,-104.669811,437,16.5112
be9a537d-7346-49bf-b8b6-616bbf889c57,18946,50.401941,-104.623201,8,0.0305
be9af658-bae9-49d5-9f0a-4c011dd7e315,18894,50.421698,-104.548115,111,11.1165
be9b1fd1-94a7-45cf-8793-d38bcefecc8d,18933,50.474251,-104.632598,119,4.7516
be9c5cb8-5b24-48d7-883a-ef720b229d0c,18891,50.428355,-104.629686,53,4.1317
be9d963a-9851-44e1-9efc-1790da04bba3,18873,50.401797,-104.622639,401,19.951
be9edbed-b62c-4721-b653-0d5ddfaecd64,18825,50.434481,-104.605165,236,5.528
be9efc5c-79de-4e81-9f6e-f55beec0133d,18819,50.488789,-104.624262,108,8.2503
bea3b14c-7ae5-4078-9523-35ebcd753148,18871,50.46289,-104.544847,44,3.197
bea9f44a-f000-46e6-93a9-4d684fffcbca,18835,50.474061,-104.632421,315,13.4601
beaa3a62-fa21-4303-8ab0-0c5005b0b8da,18933,50.458284,-104.619599,218,7.4311
beaae15d-3b07-4e07-9e20-8b505e9adc4b,18840,50.497815,-104.603989,213,2.5671
beab6c5d-b2b7-4363-9e14-93333be97e93,18840,50.492077,-104.602142,54,1.1807
beac1049-8d31-4e3e-ad5d-cf8cb10bd5bf,18824,50.473997,-104.631169,395,6.1393
beae7b83-3be9-445e-87d7-733e86ac7fa5,18831,50.477013,-104.662539,268,5.3305
beb0c299-1eb2-41b3-8d40-dad995f2f4b8,18916,50.497777,-104.657494,47,3.3819
beb3b7fa-b59e-4000-bc84-48c3a36deb15,18824,50.474119,-104.632512,341,6.0305
beb3bb52-5e6d-4eac-8aa4-da5b2035b39b,18910,50.473465,-104.573087,29,3.0424
beb90edd-49b1-49f5-84ef-a082cc859421,18938,50.436425,-104.630906,261,7.0816
beb945b5-be8e-457b-a60f-457facdf1493,18895,50.433203,-104.577855,44,5.1688
bebac23d-cec0-409d-8082-d14b0fdc46ce,18825,50.419302,-104.593081,87,3.1286
bec1f2f1-63ed-480d-8053-344ab6e9a463,18894,50.436,-104.561114,66,7.4925
bec424b9-c580-49eb-87b6-c3dd225db222,18866,50.407332,-104.597975,238,2.913
bec5f9cc-3dcf-446d-9ad7-7a6c08beeadc,18885,50.428655,-104.535312,66,0.1663
bec8f89d-8658-4a80-8c87-0d49a411366a,18830,50.495709,-104.669188,13,0.2414
becd23ce-065b-4476-b483-eb126bd09804,18930,50.456742,-104.61809,163,6.9387
becd4fee-1708-4f95-bae1-7c4b3dead5a9,18810,50.466227,-104.606402,557,12.1296
becdb903-5f36-4b32-90f5-b1b786ecbd6b,18852,50.401341,-104.604522,688,22.3485
becf155c-d2be-4029-8217-6610f6a2072d,18833,50.407454,-104.581971,34,0.9776
bed0bb74-5828-49d3-ae9f-04cc453d9fac,18948,50.487485,-104.655407,55,1.4178
bed1ddc2-23d5-4241-a3a2-ce10c110e843,18888,50.480804,-104.66657,28,0.0931
bed52705-4e73-4399-9f7f-b77ba0776534,18882,50.437047,-104.55838,88,8.0694
bed5fb75-359a-43cd-8a25-57c77634aef0,18932,50.443699,-104.546485,129,1.5221
bed661a0-9d08-43f4-af88-b6cac180150e,18890,50.415435,-104.621027,171,9.7962
bed72a0f-8981-4174-9ab6-c0cf6ab429b8,18907,50.480785,-104.666625,388,21.5765
bed89819-1993-4e6c-a08b-3830608863b1,18852,50.404474,-104.613306,783,23.244
beda76d2-0a6c-45c5-9e6e-604db5c733cf,18894,50.428588,-104.538148,187,12.3142
bedaeac8-fd78-47af-9ee8-c950127b044f,18933,50.443622,-104.546817,328,16.8028
bedc686e-b5fb-4c9f-a8e2-1af8e0d84e19,18873,50.401479,-104.622107,319,19.8649
bedc9398-beda-45dc-9b5f-c0a682e4ef69,18807,50.480708,-104.615148,1,0.000001
bede7800-9b7e-4e43-b5aa-5c28703027b1,18824,50.474095,-104.632481,347,6.0345
bedf34b6-2faf-4a87-855c-b00d1ccb2d87,18907,50.42903,-104.636842,84,5.4899
bee04027-2916-4eec-954f-ba05634a95f1,18830,50.415264,-104.595422,628,21.586
